user_id,month,category,monthly_category_spending,total_expense,monthly_income,total_income,total_savings,savings_rate,profile_monthly_income,profile_monthly_expense,income_for_budget,percentage_of_income,percentage_of_expenses,estimated_savings,estimated_savings_rate,category_spending_ratio,age,occupation,savings_goal,financial_goal,credit_score,total_debt,debt_to_income_ratio,expense_to_income_ratio
U0001,2018-06,Insurance,8261.33,95349.07,,0.0,-95349.07,0.0,97700.0,59200.0,97700.0,8.455813715455477,8.664300553744257,2350.929999999993,2.406274309109512,0.08455813715455476,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9759372569089049
U0001,2018-06,Other,1008.58,95349.07,,0.0,-95349.07,0.0,97700.0,59200.0,97700.0,1.0323234390992835,1.0577764418677602,2350.929999999993,2.406274309109512,0.010323234390992836,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9759372569089049
U0001,2018-06,Rent,43665.4,95349.07,,0.0,-95349.07,0.0,97700.0,59200.0,97700.0,44.69334698055271,45.7953077046268,2350.929999999993,2.406274309109512,0.4469334698055271,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9759372569089049
U0001,2018-07,Bills,14314.02,43837.990000000005,,0.0,-43837.99,0.0,97700.0,59200.0,97700.0,14.650992835209825,32.65209011635798,53862.009999999995,55.12999999999999,0.14650992835209825,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.44870000000000004
U0001,2018-07,Entertainment,316.11,43837.990000000005,,0.0,-43837.99,0.0,97700.0,59200.0,97700.0,0.3235516888433982,0.7210868928981461,53862.009999999995,55.12999999999999,0.0032355168884339817,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.44870000000000004
U0001,2018-07,Food,596.63,43837.990000000005,,0.0,-43837.99,0.0,97700.0,59200.0,97700.0,0.610675537359263,1.3609884942261266,53862.009999999995,55.12999999999999,0.00610675537359263,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.44870000000000004
U0001,2018-07,Fuel,9760.8,43837.990000000005,,0.0,-43837.99,0.0,97700.0,59200.0,97700.0,9.990583418628454,22.26561938629029,53862.009999999995,55.12999999999999,0.09990583418628454,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.44870000000000004
U0001,2018-07,Groceries,1829.69,43837.990000000005,,0.0,-43837.99,0.0,97700.0,59200.0,97700.0,1.872763561924258,4.17375431674673,53862.009999999995,55.12999999999999,0.01872763561924258,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.44870000000000004
U0001,2018-07,Shopping,16709.43,43837.990000000005,,0.0,-43837.99,0.0,97700.0,59200.0,97700.0,17.102794268167862,38.116323307706395,53862.009999999995,55.12999999999999,0.17102794268167862,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.44870000000000004
U0001,2018-07,Subscription,311.31,43837.990000000005,,0.0,-43837.99,0.0,97700.0,59200.0,97700.0,0.3186386898669396,0.7101374857743249,53862.009999999995,55.12999999999999,0.003186386898669396,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.44870000000000004
U0001,2018-08,Bills,48544.79,59606.98,,0.0,-59606.98,0.0,97700.0,59200.0,97700.0,49.68760491299898,81.4414519910252,38093.02,38.98978505629478,0.4968760491299898,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.6101021494370522
U0001,2018-08,Food,1335.37,59606.98,,0.0,-59606.98,0.0,97700.0,59200.0,97700.0,1.3668065506653018,2.240291321586834,38093.02,38.98978505629478,0.013668065506653018,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.6101021494370522
U0001,2018-08,Fuel,4008.64,59606.98,,0.0,-59606.98,0.0,97700.0,59200.0,97700.0,4.103009211873081,6.725118434116273,38093.02,38.98978505629478,0.04103009211873081,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.6101021494370522
U0001,2018-08,Miscellaneous,60.0,59606.98,,0.0,-59606.98,0.0,97700.0,59200.0,97700.0,0.061412487205731836,0.10065935231075288,38093.02,38.98978505629478,0.0006141248720573184,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.6101021494370522
U0001,2018-08,Other,4396.030000000001,59606.98,,0.0,-59606.98,0.0,97700.0,59200.0,97700.0,4.499518935516889,7.37502554231065,38093.02,38.98978505629478,0.04499518935516889,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.6101021494370522
U0001,2018-08,Shopping,1262.15,59606.98,,0.0,-59606.98,0.0,97700.0,59200.0,97700.0,1.2918628454452405,2.117453358650279,38093.02,38.98978505629478,0.012918628454452406,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.6101021494370522
U0001,2018-09,Bills,13144.06,46068.97,,0.0,-46068.97,0.0,97700.0,59200.0,97700.0,13.453490276356192,28.531265187825987,51631.03,52.84649948822927,0.13453490276356192,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.4715350051177073
U0001,2018-09,Food,8275.74,46068.97,,0.0,-46068.97,0.0,97700.0,59200.0,97700.0,8.470562947799385,17.963805138252493,51631.03,52.84649948822927,0.08470562947799386,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.4715350051177073
U0001,2018-09,Fuel,10742.2,46068.97,,0.0,-46068.97,0.0,97700.0,59200.0,97700.0,10.995087001023542,23.317647431666046,51631.03,52.84649948822927,0.10995087001023542,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.4715350051177073
U0001,2018-09,Groceries,3443.5,46068.97,,0.0,-46068.97,0.0,97700.0,59200.0,97700.0,3.524564994882293,7.474662446327756,51631.03,52.84649948822927,0.03524564994882293,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.4715350051177073
U0001,2018-09,Miscellaneous,6147.84,46068.97,,0.0,-46068.97,0.0,97700.0,59200.0,97700.0,6.292569089048107,13.34486097692221,51631.03,52.84649948822927,0.06292569089048107,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.4715350051177073
U0001,2018-09,Other,607.8499999999999,46068.97,,0.0,-46068.97,0.0,97700.0,59200.0,97700.0,0.6221596724667348,1.3194347518514087,51631.03,52.84649948822927,0.006221596724667348,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.4715350051177073
U0001,2018-09,Shopping,3707.78,46068.97,,0.0,-46068.97,0.0,97700.0,59200.0,97700.0,3.7950665301944726,8.048324067154097,51631.03,52.84649948822927,0.03795066530194473,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.4715350051177073
U0001,2018-10,Bills,2898.24,53558.63,47321.64,47321.64,-6236.99,-13.18,97700.0,59200.0,47321.64,6.124555277458684,5.411340805394014,-6236.989999999998,-13.179995452397671,0.06124555277458685,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,1.1317999545239767
U0001,2018-10,Food,2176.4,53558.63,47321.64,47321.64,-6236.99,-13.18,97700.0,59200.0,47321.64,4.599164356941138,4.0635841506774915,-6236.989999999998,-13.179995452397671,0.04599164356941138,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,1.1317999545239767
U0001,2018-10,Fuel,4678.31,53558.63,47321.64,47321.64,-6236.99,-13.18,97700.0,59200.0,47321.64,9.886195829223164,8.73493216686088,-6236.989999999998,-13.179995452397671,0.09886195829223164,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,1.1317999545239767
U0001,2018-10,Groceries,6384.87,53558.63,47321.64,47321.64,-6236.99,-13.18,97700.0,59200.0,47321.64,13.492495188247913,11.921272071372998,-6236.989999999998,-13.179995452397671,0.13492495188247913,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,1.1317999545239767
U0001,2018-10,Miscellaneous,1089.23,53558.63,47321.64,47321.64,-6236.99,-13.18,97700.0,59200.0,47321.64,2.3017587725192956,2.033715201453062,-6236.989999999998,-13.179995452397671,0.023017587725192957,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,1.1317999545239767
U0001,2018-10,Rent,33955.28,53558.63,47321.64,47321.64,-6236.99,-13.18,97700.0,59200.0,47321.64,71.75423336976486,63.39833561836813,-6236.989999999998,-13.179995452397671,0.7175423336976486,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,1.1317999545239767
U0001,2018-10,Shopping,2376.3,53558.63,47321.64,47321.64,-6236.99,-13.18,97700.0,59200.0,47321.64,5.021592658242614,4.436819985873425,-6236.989999999998,-13.179995452397671,0.05021592658242614,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,1.1317999545239767
U0001,2018-11,Bills,14502.61,46496.68,,0.0,-46496.68,0.0,97700.0,59200.0,97700.0,14.844022517911975,31.190635546451922,51203.32,52.40872057318321,0.14844022517911976,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.47591279426816785
U0001,2018-11,Food,5805.719999999999,46496.68,,0.0,-46496.68,0.0,97700.0,59200.0,97700.0,5.942395087001023,12.486310850581159,51203.32,52.40872057318321,0.05942395087001023,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.47591279426816785
U0001,2018-11,Fuel,5947.549999999999,46496.68,,0.0,-46496.68,0.0,97700.0,59200.0,97700.0,6.087563971340838,12.791343381936086,51203.32,52.40872057318321,0.06087563971340838,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.47591279426816785
U0001,2018-11,Groceries,9081.24,46496.68,,0.0,-46496.68,0.0,97700.0,59200.0,97700.0,9.295025588536337,19.53094285441455,51203.32,52.40872057318321,0.09295025588536336,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.47591279426816785
U0001,2018-11,Insurance,8736.68,46496.68,,0.0,-46496.68,0.0,97700.0,59200.0,97700.0,8.942354145342888,18.789900698286417,51203.32,52.40872057318321,0.08942354145342887,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.47591279426816785
U0001,2018-11,Miscellaneous,1010.67,46496.68,,0.0,-46496.68,0.0,97700.0,59200.0,97700.0,1.03446264073695,2.1736390641224275,51203.32,52.40872057318321,0.010344626407369498,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.47591279426816785
U0001,2018-11,Other,707.3299999999999,46496.68,,0.0,-46496.68,0.0,97700.0,59200.0,97700.0,0.7239815762538382,1.5212483988104095,51203.32,52.40872057318321,0.007239815762538382,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.47591279426816785
U0001,2018-11,Shopping,551.56,46496.68,,0.0,-46496.68,0.0,97700.0,59200.0,97700.0,0.5645445240532241,1.1862352322789496,51203.32,52.40872057318321,0.005645445240532241,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.47591279426816785
U0001,2018-11,Subscription,153.32,46496.68,,0.0,-46496.68,0.0,97700.0,59200.0,97700.0,0.1569293756397134,0.3297439731180807,51203.32,52.40872057318321,0.001569293756397134,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.47591279426816785
U0001,2018-12,Bills,18054.41,95111.19,,0.0,-95111.19,0.0,97700.0,59200.0,97700.0,18.479437052200616,18.98242467579262,2588.8099999999977,2.649754350051175,0.18479437052200615,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9735024564994883
U0001,2018-12,Food,532.74,95111.19,,0.0,-95111.19,0.0,97700.0,59200.0,97700.0,0.545281473899693,0.5601233671873941,2588.8099999999977,2.649754350051175,0.00545281473899693,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9735024564994883
U0001,2018-12,Fuel,7975.07,95111.19,,0.0,-95111.19,0.0,97700.0,59200.0,97700.0,8.162814738996929,8.384996549827628,2588.8099999999977,2.649754350051175,0.08162814738996929,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9735024564994883
U0001,2018-12,Groceries,9400.45,95111.19,,0.0,-95111.19,0.0,97700.0,59200.0,97700.0,9.621750255885363,9.883642503053531,2588.8099999999977,2.649754350051175,0.09621750255885364,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9735024564994883
U0001,2018-12,Insurance,40952.18,95111.19,,0.0,-95111.19,0.0,97700.0,59200.0,97700.0,41.91625383828045,43.05716288482985,2588.8099999999977,2.649754350051175,0.4191625383828045,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9735024564994883
U0001,2018-12,Miscellaneous,2506.09,95111.19,,0.0,-95111.19,0.0,97700.0,59200.0,97700.0,2.5650870010235414,2.634905524786306,2588.8099999999977,2.649754350051175,0.025650870010235416,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9735024564994883
U0001,2018-12,Other,451.42,95111.19,,0.0,-95111.19,0.0,97700.0,59200.0,97700.0,0.46204708290685775,0.4746234381043913,2588.8099999999977,2.649754350051175,0.0046204708290685775,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9735024564994883
U0001,2018-12,Rent,8295.41,95111.19,,0.0,-95111.19,0.0,97700.0,59200.0,97700.0,8.490696008188332,8.721802345234035,2588.8099999999977,2.649754350051175,0.08490696008188331,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9735024564994883
U0001,2018-12,Shopping,6943.42,95111.19,,0.0,-95111.19,0.0,97700.0,59200.0,97700.0,7.106878198567042,7.3003187111842465,2588.8099999999977,2.649754350051175,0.07106878198567042,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.9735024564994883
U0001,2019-01,Bills,54784.85,80305.23,,0.0,-80305.23,0.0,97700.0,59200.0,97700.0,56.074564994882294,68.22077466187444,17394.770000000004,17.804268167860805,0.5607456499488229,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.821957318321392
U0001,2019-01,Food,116.0,80305.23,,0.0,-80305.23,0.0,97700.0,59200.0,97700.0,0.1187308085977482,0.1444488733797288,17394.770000000004,17.804268167860805,0.001187308085977482,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.821957318321392
U0001,2019-01,Fuel,11847.23,80305.23,,0.0,-80305.23,0.0,97700.0,59200.0,97700.0,12.126131013306038,14.752750225607972,17394.770000000004,17.804268167860805,0.12126131013306038,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.821957318321392
U0001,2019-01,Groceries,1817.9,80305.23,,0.0,-80305.23,0.0,97700.0,59200.0,97700.0,1.860696008188332,2.2637379906638713,17394.770000000004,17.804268167860805,0.01860696008188332,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.821957318321392
U0001,2019-01,Rent,7683.66,80305.23,,0.0,-80305.23,0.0,97700.0,59200.0,97700.0,7.864544524053224,9.568069227869717,17394.770000000004,17.804268167860805,0.07864544524053224,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.821957318321392
U0001,2019-01,Shopping,4055.59,80305.23,,0.0,-80305.23,0.0,97700.0,59200.0,97700.0,4.151064483111567,5.0502190206042625,17394.770000000004,17.804268167860805,0.04151064483111566,60,Accountant,23600.0,Higher Education,676,1131700.0,0.9652848857045377,0.821957318321392
